-4.550198,-0.243325
-5.831835,1.845648
-5.558444,3.624098
-6.080616,3.326258
-4.890514,-3.337239
-4.831236,-1.333508
-5.304421,-4.318732
-4.934815,0.782090
-4.846200,1.148477
-6.166859,-1.538225
-5.464712,2.468593
-4.688539,-1.087488
-5.032692,0.601742
-6.093838,-5.111940
-6.048687,-1.164199
-5.036777,3.154590
-4.824541,1.343361
-5.224755,-0.550288
-5.343371,2.330319
-5.584646,0.929024
-3.674999,-1.527936
-6.327839,-1.951306
-6.111342,-4.256246
-4.636143,4.713915
-5.069297,-2.749377
-4.237865,3.756277
-5.316371,3.865696
-4.450397,2.072463
-4.394272,-0.406806
-4.889767,-0.980595
-5.200998,-2.578374
-4.533986,0.825355
-5.289935,-1.226312
-4.094365,-0.773488
-6.048075,-0.953004
-5.374557,-0.490775
-5.971639,-1.481308
-4.103964,-2.451677
-5.637405,-0.666700
-3.873813,-3.951407
-4.641404,-3.403376
-2.894354,4.388839
0.683556,4.882555
1.558376,4.589950
-0.056819,5.067124
-0.681971,5.533514
-2.625683,4.880418
0.407589,5.609397
-4.214501,4.584205
2.758737,5.410691
3.629044,6.403895
-0.220658,4.485401
2.235342,5.816023
-0.972705,6.148094
5.031159,5.999562
-2.798176,4.586215
2.960051,4.733206
0.836336,5.109531
1.079495,4.165455
-1.126868,5.931115
-2.385425,6.098986
-0.826353,5.003378
-0.684184,4.626580
-6.699021,5.199644
-3.968410,4.722634
-2.169299,4.358624
5.592658,4.582399
-0.243402,4.629676
-0.375406,5.182796
1.186056,4.773492
1.647361,4.969537
0.718006,4.970538
3.576884,4.557220
-2.394455,5.112342
-2.204785,5.730622
0.938592,4.256303
3.420775,4.078312
4.164758,5.219468
-2.160379,5.464125
1.202247,5.465915
-4.482062,5.098595
1.119441,5.372171
1.494082,4.295550
2.536031,5.905879
4.483805,5.175249
-2.076081,5.223506
-3.438828,4.308690
1.265255,5.243769
1.268762,4.189781
-2.739798,5.196401
1.452718,5.887522
-1.944487,4.072026
1.373888,5.108300
-1.232134,4.646885
1.856661,4.201546
-4.999817,4.273551
1.739120,5.506477
3.904959,4.660343
-0.920892,4.765255
1.771514,4.798258
-0.605546,4.988143
-1.784478,4.917186
-0.658047,4.647368
-2.237159,4.850213
2.025453,4.755199
-0.049369,3.879397
3.186666,5.729607
1.292920,5.932960
-0.677869,4.852275
-0.188211,4.066071
-0.865430,4.247967
-2.984621,5.211242
-2.490567,4.571471
3.778089,4.400515
0.166868,4.139006
2.756308,4.761636
1.499648,5.263493
0.872812,5.645898
1.053528,5.651792
-3.259616,4.997857
-2.303461,5.050734
0.256470,5.241304
2.589650,3.334498
0.929096,3.830209
-1.347510,5.339138
2.056522,5.171912
-3.230036,5.118872
0.431504,5.344211
1.479749,4.785513
-0.152241,4.793288
-1.793888,5.547119
-1.616388,6.404714
-1.791112,4.081032
-2.948874,5.360785
-4.864867,3.754539
2.718824,4.581482
4.222208,5.112208
-0.430380,5.098042
4.058958,4.794014
3.635441,5.262935
-5.006976,4.808176
1.262809,4.836570
-1.639196,4.919204
7.364788,3.902213
-2.090560,4.484186
-3.123499,4.403790
0.441727,4.353517
5.507999,4.555963
0.057392,5.668532
-2.464350,5.534274
2.906660,5.858633
-3.608796,5.006228
-2.821774,3.885150
1.831475,4.529022
0.017093,4.626488
-3.605158,5.299248
-2.995548,5.489681
-0.725545,5.652435
-1.476120,5.100372
1.942811,4.898977
1.309594,5.251123
-1.251359,4.778154
0.153154,5.776217
-4.934862,4.692981
-0.254434,4.475898
-4.512270,5.426043
-1.663047,5.514233
2.097737,4.853452
0.865017,5.856549
4.496920,4.937121
-0.180336,4.896125
1.501639,5.517818
-2.765539,5.488063
0.067867,4.806488
0.131822,5.228973
2.666207,4.640623
1.848090,3.650703
0.521915,3.987286
0.693412,4.117483
-2.295629,3.839681
0.650817,5.096945
-1.457297,4.165970
-0.002795,4.776537
-0.023772,6.172056
3.594901,4.288978
4.599285,7.421368
-0.937152,4.905988
1.645678,6.187097
-2.003885,4.909272
-2.043422,4.526029
2.489125,4.761313
1.472054,6.047039
-0.646162,5.714436
4.577421,4.696487
0.057136,4.935121
-1.060010,4.914296
1.696517,4.914860
-2.958735,4.476215
-1.671785,5.204827
-0.130850,5.553557
2.387697,3.497143
0.163392,4.467426
2.985566,4.561072
-1.260795,5.089740
0.550638,4.438997
2.744190,3.652383
0.103842,3.971234
1.176956,6.112906
-0.610600,4.874169
-2.864855,4.399533
-0.027159,6.163922
-4.776541,3.530259
3.273534,4.557378
2.313105,4.509776
-0.569559,4.217014
-1.435363,5.643847
-1.326465,5.016397
-3.114014,4.871268
0.314039,6.078384
3.919659,5.675534
3.017898,4.550387
-1.508113,4.899011
0.749733,4.932300
-1.762338,5.582192
0.114450,4.719804
-0.746693,4.583378
1.433043,5.106764
-1.432661,5.003649
0.572830,4.283910
-3.765567,5.274074
0.200884,4.604153
-3.598701,4.870506
2.055871,4.734122
5.115984,5.162638
0.441722,3.848580
-0.116404,5.092557
-1.228335,6.190333
0.633901,4.633845
2.074576,3.769426
2.549863,5.691681
1.024749,4.485850
2.382804,5.137378
-0.032945,5.176985
1.452569,4.952084
0.940484,5.934216
-2.587486,4.892680
2.356808,5.044040
-0.093496,4.990835
1.439128,5.375116
0.516675,4.192926
-0.540461,5.269018
-1.050424,5.670487
-4.000316,5.482390
3.718217,4.589732
0.923355,5.509345
0.282598,4.240369
0.195509,5.002244
0.910059,5.690547
-5.151096,4.816723
0.003826,5.413048
-2.602756,4.783842
-4.679668,4.488216
-0.364378,4.933299
1.570016,4.404764
1.245100,4.993148
-1.601783,4.206419
-3.036504,4.642153
1.751494,5.980622
2.359942,5.312136
-0.508534,4.249796
2.827272,4.451854
-3.985545,5.045946
-0.924491,5.423448
-2.497419,4.041036
2.690781,5.979257
1.837671,5.313780
0.436502,4.507654
0.082070,4.555763
-2.713697,4.105450
-4.240804,4.381807
-4.142804,4.980889
-1.383523,4.326884
-0.385625,5.838253
2.959783,4.995443
1.250936,4.789898
3.086148,4.452510
4.895834,5.093600
-0.731242,4.833149
1.750150,5.592575
1.363777,5.131427
-6.077307,4.708550
4.491783,1.448813
5.258206,-0.977658
5.518211,0.120429
5.356408,1.572013
5.443125,4.341458
4.172611,-1.418143
5.965784,3.209785
4.951115,1.587325
4.481875,-0.214048
4.963490,-1.138831
4.323489,-0.196530
4.492718,-1.730645
5.174157,-0.018360
5.526117,2.662886
4.902367,-4.438995
3.679595,3.644825
4.918213,2.925469
4.830436,2.263803
3.427053,1.035049
5.089639,-0.785760
4.702805,-1.623295
5.465268,2.503902
5.139173,1.457856
4.331700,-2.205855
5.227323,1.242961
6.242921,2.137871
4.478040,-3.608832
4.882167,0.640620
4.396264,0.614372
5.049057,4.980433
4.566206,1.487219
4.689360,2.084624
4.854258,0.180563
5.198108,-2.449722
5.211984,0.182208
4.421987,-2.686423
5.576616,-0.369642
4.248262,-1.134795
6.017168,3.348909
4.939085,-0.410087
5.679026,-3.094979
4.745434,-1.010831
4.889400,-2.259564
4.627160,-2.229169
4.803308,1.500493
4.751896,-5.609244
4.751512,-2.361354
5.467123,0.524375
4.408363,-1.388366
4.848851,-2.336783
5.930068,0.202610
4.476944,3.799954
5.617809,3.957914
4.745205,-0.052546
5.874509,-1.085270
4.694902,3.874605
4.641276,0.124843
4.260294,-1.686415
5.920720,3.199974
4.521055,5.308970
4.767512,0.404056
4.801752,1.918561
4.549334,1.772181
5.657134,1.723488
4.479185,-7.063881
3.389171,1.205423
5.314935,0.474959
6.037465,1.418375
6.071192,-3.709830
4.807473,2.875073
5.561625,-2.498693
4.679504,-3.180419
3.562929,-1.608236
5.636491,4.303434
4.698655,-1.586900
4.439364,-1.911286
4.526659,-0.937352
4.200944,-1.153967
4.557164,2.956009
4.389782,-3.674168
5.116306,0.014888
4.994728,-3.650953
5.175812,3.785064
4.571756,0.750168
5.505940,-2.668676
4.044448,-0.768581
4.765606,1.201943
5.249382,-0.332813
5.470906,4.100662
4.879263,1.051451
4.898484,0.685587
5.198884,-1.700877
5.370212,1.163284
4.918186,-2.239688
5.297948,-1.874994
4.400432,1.272978
4.053765,-2.654082
6.355092,-3.193757
5.622673,3.105073
6.338442,4.059248
5.248308,3.610720
4.572643,-0.727975
4.469858,-1.486272
4.958931,-1.126932
4.320250,-4.079021
5.296513,1.680655
4.669158,3.105756
5.376361,2.305629
5.773591,1.642191
4.768250,0.304370
5.375700,1.865059
5.210503,2.084156
5.184755,0.409570
4.800265,-0.904586
5.499101,0.128205
4.492004,-2.024760
4.598944,4.373356
4.605583,1.933570
4.857885,0.596162
5.804660,-2.445845
4.669357,-1.563635
4.888546,1.978836
4.908055,-2.017515
6.156259,2.572717
4.349469,-2.251379
4.506180,1.243727
5.615212,-1.687530
4.373840,2.588110
5.119032,0.416614
4.203370,1.536476
4.363582,0.819988
5.830124,-1.151732
5.111318,0.416976
5.751372,-3.922195
5.539624,-2.389741
4.883775,-0.398179
5.378383,-0.533363
4.977892,-2.331724
5.050317,-3.236873
5.848682,1.611500
4.355704,5.243284
5.714347,2.327849
5.112756,-2.171175
5.523359,-1.895527
5.140303,4.124763
4.609400,-0.538442
5.333175,-3.713320
5.928077,0.995886
5.070841,4.100828
5.090227,-0.576542
3.955471,-0.440260
4.824812,-2.618676
5.594454,1.551896
4.272592,-2.645126
5.213162,4.098637
5.252779,0.482302
5.935032,2.055206
5.141945,-1.688851
5.659670,1.687129
4.866306,0.660952
5.111636,-2.306976
4.182923,2.581529
5.232918,2.705416
5.199458,2.784546
4.796787,-1.861672
4.129478,1.872956
4.732598,1.285750
6.237782,-2.668396
5.567652,-0.241697
4.729604,-0.544251
3.965107,1.322281
4.592664,-3.529675
5.925868,-0.008134
5.875982,-0.861350
4.999266,-4.476427
3.938308,-2.729591
5.533820,3.957724
4.009436,0.842853
4.440118,-2.129871
4.756571,-3.921892
4.869153,1.591326
3.995793,1.017464
6.571462,1.205800
4.787073,0.450949
5.186387,-1.187294
6.252875,-0.479911
5.027095,-0.919078
4.419419,-2.748545
4.879464,-0.710547
5.473640,-1.168226
4.670199,0.311070
5.034001,-1.360852
4.806628,0.192275
5.421302,-2.423453
4.419637,-0.431816
5.574089,5.990013
2.581219,3.365673
5.010910,-0.381138
5.134795,-0.991894
5.596096,2.554051
4.182477,0.019671
4.243909,-0.432385
3.960593,0.223709
5.207956,-1.534372
4.795794,0.382006
4.702215,-1.880461
4.834961,1.736175
5.941800,-2.969371
5.286983,1.133684
5.789152,2.155603
3.956479,5.615116
5.189488,-2.462355
5.808747,4.722017
4.985267,-0.405956
5.551967,-2.388727
5.833282,-1.416670
5.303100,2.321111
4.406080,-1.786003
5.669806,-0.396375
4.315509,0.119871
4.661835,-3.946049
4.594640,3.700444
5.696890,4.404357
4.488759,3.566987
4.669118,-3.418737
5.639771,0.717120
5.417183,-1.185614
5.143979,2.544481
5.608899,1.522669
4.523623,0.657310
5.819394,0.237884
4.666804,4.389535
5.918523,-2.126916
4.727791,1.370116
5.740404,-4.182843
4.805214,2.335920
5.621556,-2.177847
5.360454,-0.189837
4.219299,-0.576040
5.540780,0.620402
3.928698,-1.954208
5.951919,0.619271
4.521602,1.982711
5.125598,5.328970
4.005060,-1.295624
6.088526,-0.552153
5.306066,1.189635
3.990616,2.624784
4.456642,0.223855
5.229181,1.165154
1.953681,-4.402395
-0.348787,-6.332269
0.731464,-4.669310
6.361762,-5.438603
2.915495,-5.590463
-0.099747,-5.476033
3.918679,-4.944028
4.229353,-5.678408
-0.648949,-3.999625
-0.131811,-3.811634
-0.300860,-5.611077
-3.534351,-3.885469
0.480146,-6.361956
0.053839,-3.263704
-2.777320,-5.219699
0.510517,-5.131091
2.156046,-5.919502
1.766803,-4.889346
0.871724,-5.276878
-2.706859,-5.494116
-2.265940,-5.390917
0.130065,-5.773465
0.348582,-3.948713
-1.238308,-4.118716
-6.483551,-4.608380
-0.877204,-4.861938
0.824331,-5.707103
0.096497,-4.073540
-0.350603,-4.509819
-1.086420,-5.667547
1.547300,-5.622959
-3.624946,-4.471112
3.118588,-5.219027
-1.582579,-5.642819
0.205231,-5.182294
5.792416,-4.138581
6.209764,-5.440124
-1.184410,-5.454358
0.989228,-5.417270
-3.756279,-5.067287
-0.481284,-5.082532
-1.598316,-4.704520
0.241399,-4.757318
4.908158,-5.397064
-0.538013,-5.464448
1.444439,-5.431413
-0.400190,-5.588508
3.382384,-3.971955
1.978864,-6.116916
3.088213,-5.024373
3.755948,-4.681524
-6.111971,-5.101625
-0.502651,-4.696099
0.376176,-4.849709
-2.889842,-5.065364
-1.300955,-4.632051
0.571863,-4.978853
1.458466,-4.644978
-2.215005,-4.910949
-2.074019,-4.821073
1.664576,-4.441978
-1.973292,-4.868753
0.812048,-5.591138
-4.692499,-6.011131
-2.019460,-5.239640
3.827348,-5.619931
-0.852795,-4.075715
0.548104,-4.830501
0.719409,-5.831624
-0.733490,-5.048392
-4.300127,-5.921094
-0.493898,-4.345583
-1.341236,-5.896474
-2.925234,-4.661569
4.502556,-4.392634
-1.892478,-5.653274
0.375948,-5.467816
3.335465,-3.914796
-1.837058,-5.011479
0.337158,-4.737735
1.505123,-3.886957
-0.206379,-4.038562
3.373461,-4.810430
2.679894,-5.336055
3.259091,-4.089467
2.930486,-5.337190
-0.242482,-5.894917
3.176960,-5.020957
0.644671,-4.432859
3.840837,-5.375468
-5.737691,-6.016841
-0.207979,-5.391511
3.439338,-4.375788
4.125040,-5.271609
2.958573,-5.373695
1.489384,-5.594043
4.692906,-5.064551
-0.367774,-3.680320
1.460009,-5.974977
-1.886030,-6.020023
1.414546,-4.946594
-3.978685,-5.420637
0.755006,-5.088749
0.062624,-5.195152
2.225539,-4.588304
-2.704258,-4.090270
-1.057863,-5.339422
4.740007,-5.841940
0.836663,-4.309374
1.202006,-5.753599
-3.698298,-4.089265
0.233166,-4.905934
-0.305106,-4.378326
5.066831,-5.201620
2.518896,-4.879369
-0.894869,-5.548167
-2.415817,-4.104864
-0.844357,-4.872541
2.706531,-4.271593
2.262405,-5.400545
0.822187,-5.650737
-0.704189,-4.418997
1.540625,-5.177701
1.687139,-4.602912
2.994464,-4.208805
-1.282940,-5.653254
-2.775389,-4.066352
-0.082251,-4.338877
1.097551,-5.056846
1.585994,-5.922132
-1.603653,-4.730837
2.441312,-4.834546
-0.056711,-6.616611
-0.528459,-4.418057
0.667698,-5.034820
-1.172116,-6.003215
-0.993109,-4.845857
0.541918,-5.614983
2.523331,-4.722983
-0.175991,-5.484595
4.709993,-5.468415
0.229940,-5.516707
1.777718,-6.052232
0.511601,-4.089396
-1.917786,-5.573424
2.565822,-5.108887
3.628196,-3.663747
1.077704,-4.398429
1.826971,-5.407662
-1.468220,-5.092448
1.100393,-4.497198
-1.995564,-4.697120
0.213241,-5.604518
-0.612125,-3.963907
2.665964,-5.317780
0.115082,-5.106520
1.969738,-4.905101
-1.002690,-5.196408
-1.263346,-5.094848
2.996594,-4.903489
2.820785,-4.980182
-0.406569,-5.249009
0.230303,-4.586701
-0.996728,-4.278372
1.361513,-5.607067
-3.446231,-4.258424
2.095320,-4.259234
0.852965,-5.227546
3.678827,-4.534652
2.408181,-5.647954
-0.423157,-4.381253
3.104794,-5.690304
0.394419,-4.709956
-0.800342,-4.144363
1.990626,-4.378504
-3.821063,-4.979669
-1.474947,-4.387575
-1.876128,-4.074358
-1.150499,-4.892881
1.667714,-4.879565
0.077369,-4.888199
0.846317,-5.065003
2.892068,-5.142903
-0.883764,-4.544382
-2.719839,-5.550194
3.672679,-4.959107
0.100296,-5.198708
1.303348,-4.444868
0.058124,-4.850017
0.001978,-5.445758
0.763305,-4.544924
-1.443012,-5.790873
4.205150,-5.883688
2.803921,-4.755718
0.878555,-4.768515
-0.390774,-4.459577
0.256286,-4.900521
-1.179576,-5.169929
2.637863,-5.056452
-4.543112,-6.505625
2.241713,-4.657571
-2.577727,-4.335437
5.173704,-5.214554
2.915380,-4.445038
0.842895,-5.311103
-0.040846,-4.412582
1.369778,-6.828529
-4.379876,-4.885081
0.097676,-4.154989
-1.945010,-4.487466
0.167710,-5.297557
-3.140592,-4.729203
-1.522368,-4.336633
2.575299,-4.857276
-0.600770,-6.590156
2.853554,-6.297166
1.801056,-4.665426
-0.077195,-5.483438
0.478759,-5.786275
-3.202685,-4.836512
-1.153218,-4.855238
-0.920698,-4.705901
4.268949,-5.076024
0.138031,-4.125154
1.051575,-5.633007
-3.656975,-5.329459
2.549897,-4.767391
5.874644,-4.663473
-0.679762,-4.997957
-1.660309,-4.266768
-2.699514,-4.926911
4.059983,-4.630187
3.810647,-5.524926
-0.816470,-5.378725
0.039732,-4.736279
-1.457884,-4.786075
1.604523,-6.494066
0.891882,-4.865517
2.263361,-5.889543
-4.279669,-5.871276
-0.996357,-3.476150
-1.224762,-4.310045
-2.013943,-6.032955
1.387563,-5.933729
2.882317,-5.732361
-1.501005,-5.942656
1.722778,-5.023965
-2.808065,-5.530923
0.610779,-5.614852
-2.266622,-6.108150
